GEOID1,GEOID2,Subset,County,State,Continent,variable,estimate,moe,year,Tag
41051,18033,,DeKalb County, Indiana,,MOVEDOUT,1,2,2015,OOS
41051,19035,,Cherokee County, Iowa,,MOVEDOUT,1,2,2015,OOS
41051,20043,,Doniphan County, Kansas,,MOVEDOUT,1,3,2015,OOS
41051,2711515598,Dell Grove township, Pine County, Minnesota,,MOVEDOUT,1,3,2015,OOS
41051,27115,,Pine County, Minnesota,,MOVEDOUT,1,3,2015,OOS
41051,30047,,Lake County, Montana,,MOVEDOUT,1,2,2015,OOS
41051,3611921820,Eastchester town, Westchester County, New York,,MOVEDOUT,1,2,2015,OOS
41051,36027,,Dutchess County, New York,,MOVEDNET,1,44,2015,OOS
41051,41025,,Harney County, Oregon,,MOVEDOUT,1,4,2015,IS
41051,4200128960,Gettysburg borough, Adams County, Pennsylvania,,MOVEDOUT,1,2,2015,OOS
41051,48451,,Tom Green County, Texas,,MOVEDOUT,1,2,2015,OOS
41051,53017,,Douglas County, Washington,,MOVEDOUT,1,2,2015,OOS
41051,53043,,Lincoln County, Washington,,MOVEDOUT,1,3,2015,OOS
41051,53047,,Okanogan County, Washington,,MOVEDIN,1,2,2015,OOS
41051,5508140925,Lafayette town, Monroe County, Wisconsin,,MOVEDOUT,1,3,2015,OOS
41051,55081,,Monroe County, Wisconsin,,MOVEDOUT,1,3,2015,OOS
41051,56009,,Converse County, Wyoming,,MOVEDOUT,1,3,2015,OOS
41051,56013,,Fremont County, Wyoming,,MOVEDOUT,1,4,2015,OOS
41051,01087,,Macon County, Alabama,,MOVEDOUT,1,3,2018,OOS
41051,02150,,Kodiak Island Borough, Alaska,,MOVEDOUT,1,2,2018,OOS
41051,02188,,Northwest Arctic Borough, Alaska,,MOVEDOUT,1,2,2018,OOS
41051,06045,,Mendocino County, California,,MOVEDNET,1,18,2018,OOS
41051,08097,,Pitkin County, Colorado,,MOVEDOUT,1,2,2018,OOS
41051,16027,,Canyon County, Idaho,,MOVEDIN,1,3,2018,OOS
41051,18033,,DeKalb County, Indiana,,MOVEDOUT,1,2,2018,OOS
41051,20043,,Doniphan County, Kansas,,MOVEDOUT,1,3,2018,OOS
41051,25003,,Berkshire County, Massachusetts,,MOVEDNET,1,14,2018,OOS
41051,2610351900,Marquette city, Marquette County, Michigan,,MOVEDOUT,1,8,2018,OOS
41051,26103,,Marquette County, Michigan,,MOVEDOUT,1,8,2018,OOS
41051,2705351730,Plymouth city, Hennepin County, Minnesota,,MOVEDIN,1,5,2018,OOS
41051,2705351730,Plymouth city, Hennepin County, Minnesota,,MOVEDNET,1,5,2018,OOS
41051,32027,,Pershing County, Nevada,,MOVEDOUT,1,4,2018,OOS
41051,3400129280,Hamilton township, Atlantic County, New Jersey,,MOVEDIN,1,4,2018,OOS
41051,3400129280,Hamilton township, Atlantic County, New Jersey,,MOVEDNET,1,4,2018,OOS
41051,34001,,Atlantic County, New Jersey,,MOVEDIN,1,4,2018,OOS
41051,34001,,Atlantic County, New Jersey,,MOVEDNET,1,4,2018,OOS
41051,3607555453,Orwell town, Oswego County, New York,,MOVEDOUT,1,2,2018,OOS
41051,3607555574,Oswego city, Oswego County, New York,,MOVEDOUT,1,3,2018,OOS
41051,39063,,Hancock County, Ohio,,MOVEDOUT,1,2,2018,OOS
41051,40139,,Texas County, Oklahoma,,MOVEDOUT,1,3,2018,OOS
41051,41025,,Harney County, Oregon,,MOVEDOUT,1,5,2018,IS
41051,4200128960,Gettysburg borough, Adams County, Pennsylvania,,MOVEDOUT,1,2,2018,OOS
41051,48479,,Webb County, Texas,,MOVEDOUT,1,5,2018,OOS
41051,5507549300,Marinette city, Marinette County, Wisconsin,,MOVEDOUT,1,2,2018,OOS
41051,5508140925,Lafayette town, Monroe County, Wisconsin,,MOVEDOUT,1,3,2018,OOS
41051,55075,,Marinette County, Wisconsin,,MOVEDOUT,1,2,2018,OOS
41051,55081,,Monroe County, Wisconsin,,MOVEDOUT,1,3,2018,OOS
41051,56001,,Albany County, Wyoming,,MOVEDIN,1,2,2018,OOS
41051,56001,,Albany County, Wyoming,,MOVEDNET,1,2,2018,OOS
41051,56013,,Fremont County, Wyoming,,MOVEDOUT,1,3,2018,OOS
41051,01045,,Dale County, Alabama,,MOVEDIN,0,123,2010,OOS
41051,01073,,Jefferson County, Alabama,,MOVEDOUT,0,119,2010,OOS
41051,01077,,Lauderdale County, Alabama,,MOVEDIN,0,123,2010,OOS
41051,01079,,Lawrence County, Alabama,,MOVEDOUT,0,119,2010,OOS
41051,01081,,Lee County, Alabama,,MOVEDOUT,0,119,2010,OOS
41051,01089,,Madison County, Alabama,,MOVEDIN,0,123,2010,OOS
41051,01097,,Mobile County, Alabama,,MOVEDOUT,0,119,2010,OOS
41051,01125,,Tuscaloosa County, Alabama,,MOVEDIN,0,123,2010,OOS
41051,02013,,Aleutians East Borough, Alaska,,MOVEDIN,0,123,2010,OOS
41051,02090,,Fairbanks North Star Borough, Alaska,,MOVEDIN,0,123,2010,OOS
41051,02110,,Juneau City and Borough, Alaska,,MOVEDIN,0,123,2010,OOS
41051,02130,,Ketchikan Gateway Borough, Alaska,,MOVEDOUT,0,109,2010,OOS
41051,02150,,Kodiak Island Borough, Alaska,,MOVEDIN,0,123,2010,OOS
41051,02195,,Petersburg Census Area, Alaska,,MOVEDOUT,0,109,2010,OOS
41051,02220,,Sitka City and Borough, Alaska,,MOVEDOUT,0,109,2010,OOS
41051,02240,,Southeast Fairbanks Census Area, Alaska,,MOVEDIN,0,123,2010,OOS
41051,04001,,Apache County, Arizona,,MOVEDOUT,0,132,2010,OOS
41051,04003,,Cochise County, Arizona,,MOVEDIN,0,123,2010,OOS
41051,04009,,Graham County, Arizona,,MOVEDIN,0,123,2010,OOS
41051,04015,,Mohave County, Arizona,,MOVEDIN,0,123,2010,OOS
41051,04017,,Navajo County, Arizona,,MOVEDOUT,0,132,2010,OOS
41051,04027,,Yuma County, Arizona,,MOVEDOUT,0,132,2010,OOS
41051,05011,,Bradley County, Arkansas,,MOVEDIN,0,123,2010,OOS
41051,05015,,Carroll County, Arkansas,,MOVEDIN,0,123,2010,OOS
41051,05027,,Columbia County, Arkansas,,MOVEDIN,0,123,2010,OOS
41051,05051,,Garland County, Arkansas,,MOVEDOUT,0,119,2010,OOS
41051,05103,,Ouachita County, Arkansas,,MOVEDIN,0,123,2010,OOS
41051,05119,,Pulaski County, Arkansas,,MOVEDIN,0,123,2010,OOS
41051,05143,,Washington County, Arkansas,,MOVEDOUT,0,119,2010,OOS
41051,05149,,Yell County, Arkansas,,MOVEDIN,0,123,2010,OOS
41051,06005,,Amador County, California,,MOVEDOUT,0,132,2010,OOS
41051,06015,,Del Norte County, California,,MOVEDIN,0,123,2010,OOS
41051,06031,,Kings County, California,,MOVEDOUT,0,132,2010,OOS
41051,06033,,Lake County, California,,MOVEDOUT,0,132,2010,OOS
41051,06039,,Madera County, California,,MOVEDIN,0,123,2010,OOS
41051,06043,,Mariposa County, California,,MOVEDOUT,0,132,2010,OOS
41051,06047,,Merced County, California,,MOVEDOUT,0,132,2010,OOS
41051,06055,,Napa County, California,,MOVEDOUT,0,132,2010,OOS
41051,06103,,Tehama County, California,,MOVEDIN,0,123,2010,OOS
41051,06109,,Tuolumne County, California,,MOVEDOUT,0,132,2010,OOS
41051,08019,,Clear Creek County, Colorado,,MOVEDOUT,0,123,2010,OOS
41051,08043,,Fremont County, Colorado,,MOVEDIN,0,123,2010,OOS
41051,08045,,Garfield County, Colorado,,MOVEDOUT,0,123,2010,OOS
41051,08055,,Huerfano County, Colorado,,MOVEDOUT,0,123,2010,OOS
41051,08083,,Montezuma County, Colorado,,MOVEDIN,0,123,2010,OOS
41051,08087,,Morgan County, Colorado,,MOVEDOUT,0,123,2010,OOS
41051,08093,,Park County, Colorado,,MOVEDIN,0,123,2010,OOS
41051,08101,,Pueblo County, Colorado,,MOVEDOUT,0,123,2010,OOS
41051,08107,,Routt County, Colorado,,MOVEDOUT,0,123,2010,OOS
41051,08113,,San Miguel County, Colorado,,MOVEDOUT,0,123,2010,OOS
41051,08123,,Weld County, Colorado,,MOVEDIN,0,123,2010,OOS
41051,0900108070,Bridgeport town, Fairfield County, Connecticut,,MOVEDOUT,0,123,2010,OOS
41051,0900126620,Fairfield town, Fairfield County, Connecticut,,MOVEDOUT,0,123,2010,OOS
41051,0900133620,Greenwich town, Fairfield County, Connecticut,,MOVEDIN,0,123,2010,OOS
41051,0900186370,Wilton town, Fairfield County, Connecticut,,MOVEDOUT,0,123,2010,OOS
41051,0900337070,Hartford town, Hartford County, Connecticut,,MOVEDOUT,0,123,2010,OOS
41051,0900368940,Simsbury town, Hartford County, Connecticut,,MOVEDIN,0,123,2010,OOS
41051,0900387070,Windsor Locks town, Hartford County, Connecticut,,MOVEDOUT,0,123,2010,OOS
41051,0900552630,New Milford town, Litchfield County, Connecticut,,MOVEDOUT,0,123,2010,OOS
41051,0900907310,Branford town, New Haven County, Connecticut,,MOVEDOUT,0,123,2010,OOS
41051,0900934950,Guilford town, New Haven County, Connecticut,,MOVEDOUT,0,123,2010,OOS
41051,0900952070,New Haven town, New Haven County, Connecticut,,MOVEDOUT,0,123,2010,OOS
41051,0900982870,West Haven town, New Haven County, Connecticut,,MOVEDOUT,0,123,2010,OOS
41051,0901152350,New London town, New London County, Connecticut,,MOVEDOUT,0,123,2010,OOS
41051,09005,,Litchfield County, Connecticut,,MOVEDOUT,0,123,2010,OOS
41051,09009,,New Haven County, Connecticut,,MOVEDOUT,0,123,2010,OOS
41051,09011,,New London County, Connecticut,,MOVEDOUT,0,123,2010,OOS
41051,10003,,New Castle County, Delaware,,MOVEDOUT,0,119,2010,OOS
41051,12001,,Alachua County, Florida,,MOVEDIN,0,123,2010,OOS
41051,12021,,Collier County, Florida,,MOVEDIN,0,123,2010,OOS
41051,12037,,Franklin County, Florida,,MOVEDOUT,0,136,2010,OOS
41051,12061,,Indian River County, Florida,,MOVEDOUT,0,136,2010,OOS
41051,12071,,Lee County, Florida,,MOVEDOUT,0,136,2010,OOS
41051,12073,,Leon County, Florida,,MOVEDOUT,0,136,2010,OOS
41051,12087,,Monroe County, Florida,,MOVEDOUT,0,136,2010,OOS
41051,12091,,Okaloosa County, Florida,,MOVEDOUT,0,136,2010,OOS
41051,12097,,Osceola County, Florida,,MOVEDIN,0,123,2010,OOS
41051,12105,,Polk County, Florida,,MOVEDIN,0,123,2010,OOS
41051,12115,,Sarasota County, Florida,,MOVEDIN,0,123,2010,OOS
41051,12117,,Seminole County, Florida,,MOVEDOUT,0,136,2010,OOS
41051,13051,,Chatham County, Georgia,,MOVEDOUT,0,132,2010,OOS
41051,13063,,Clayton County, Georgia,,MOVEDIN,0,123,2010,OOS
41051,13067,,Cobb County, Georgia,,MOVEDOUT,0,132,2010,OOS
41051,13089,,DeKalb County, Georgia,,MOVEDOUT,0,132,2010,OOS
41051,13135,,Gwinnett County, Georgia,,MOVEDIN,0,123,2010,OOS
41051,13151,,Henry County, Georgia,,MOVEDIN,0,123,2010,OOS
41051,13187,,Lumpkin County, Georgia,,MOVEDOUT,0,132,2010,OOS
41051,13215,,Muscogee County, Georgia,,MOVEDIN,0,123,2010,OOS
41051,16003,,Adams County, Idaho,,MOVEDIN,0,123,2010,OOS
41051,16005,,Bannock County, Idaho,,MOVEDOUT,0,119,2010,OOS
41051,16007,,Bear Lake County, Idaho,,MOVEDIN,0,123,2010,OOS
41051,16009,,Benewah County, Idaho,,MOVEDIN,0,123,2010,OOS
41051,16011,,Bingham County, Idaho,,MOVEDIN,0,123,2010,OOS
41051,16017,,Bonner County, Idaho,,MOVEDIN,0,123,2010,OOS
41051,16031,,Cassia County, Idaho,,MOVEDIN,0,123,2010,OOS
41051,16045,,Gem County, Idaho,,MOVEDOUT,0,119,2010,OOS
41051,16065,,Madison County, Idaho,,MOVEDOUT,0,119,2010,OOS
41051,16075,,Payette County, Idaho,,MOVEDOUT,0,119,2010,OOS
41051,16081,,Teton County, Idaho,,MOVEDIN,0,123,2010,OOS
41051,16083,,Twin Falls County, Idaho,,MOVEDIN,0,123,2010,OOS
41051,17019,,Champaign County, Illinois,,MOVEDIN,0,123,2010,OOS
41051,17089,,Kane County, Illinois,,MOVEDIN,0,123,2010,OOS
41051,17115,,Macon County, Illinois,,MOVEDIN,0,123,2010,OOS
41051,17119,,Madison County, Illinois,,MOVEDIN,0,123,2010,OOS
41051,17113,,McLean County, Illinois,,MOVEDOUT,0,119,2010,OOS
41051,17163,,St. Clair County, Illinois,,MOVEDOUT,0,119,2010,OOS
41051,18003,,Allen County, Indiana,,MOVEDOUT,0,119,2010,OOS
41051,18005,,Bartholomew County, Indiana,,MOVEDOUT,0,119,2010,OOS
41051,18095,,Madison County, Indiana,,MOVEDOUT,0,119,2010,OOS
41051,18127,,Porter County, Indiana,,MOVEDOUT,0,119,2010,OOS
41051,18151,,Steuben County, Indiana,,MOVEDIN,0,123,2010,OOS
41051,18157,,Tippecanoe County, Indiana,,MOVEDOUT,0,119,2010,OOS
41051,19061,,Dubuque County, Iowa,,MOVEDOUT,0,99,2010,OOS
41051,19117,,Lucas County, Iowa,,MOVEDIN,0,123,2010,OOS
41051,19133,,Monona County, Iowa,,MOVEDIN,0,123,2010,OOS
41051,19139,,Muscatine County, Iowa,,MOVEDIN,0,123,2010,OOS
41051,19155,,Pottawattamie County, Iowa,,MOVEDOUT,0,99,2010,OOS
41051,19163,,Scott County, Iowa,,MOVEDIN,0,123,2010,OOS
41051,19181,,Warren County, Iowa,,MOVEDOUT,0,99,2010,OOS
41051,20099,,Labette County, Kansas,,MOVEDIN,0,123,2010,OOS
41051,20145,,Pawnee County, Kansas,,MOVEDIN,0,123,2010,OOS
41051,20161,,Riley County, Kansas,,MOVEDOUT,0,109,2010,OOS
41051,20173,,Sedgwick County, Kansas,,MOVEDIN,0,123,2010,OOS
41051,20177,,Shawnee County, Kansas,,MOVEDIN,0,123,2010,OOS
41051,20209,,Wyandotte County, Kansas,,MOVEDIN,0,123,2010,OOS
41051,21067,,Fayette County, Kentucky,,MOVEDOUT,0,123,2010,OOS
41051,21111,,Jefferson County, Kentucky,,MOVEDOUT,0,123,2010,OOS
41051,21147,,McCreary County, Kentucky,,MOVEDIN,0,123,2010,OOS
41051,21173,,Montgomery County, Kentucky,,MOVEDIN,0,123,2010,OOS
41051,21225,,Union County, Kentucky,,MOVEDIN,0,123,2010,OOS
41051,22019,,Calcasieu Parish, Louisiana,,MOVEDIN,0,123,2010,OOS
41051,22051,,Jefferson Parish, Louisiana,,MOVEDIN,0,123,2010,OOS
41051,22063,,Livingston Parish, Louisiana,,MOVEDIN,0,123,2010,OOS
41051,22105,,Tangipahoa Parish, Louisiana,,MOVEDOUT,0,123,2010,OOS
41051,2300138740,Lewiston city, Androscoggin County, Maine,,MOVEDIN,0,123,2010,OOS
41051,2300325755,Fort Kent town, Aroostook County, Maine,,MOVEDOUT,0,104,2010,OOS
41051,2300346685,Monticello town, Aroostook County, Maine,,MOVEDIN,0,123,2010,OOS
41051,2300510180,Cape Elizabeth town, Cumberland County, Maine,,MOVEDOUT,0,104,2010,OOS
41051,2301363590,Rockland city, Knox County, Maine,,MOVEDOUT,0,104,2010,OOS
41051,2301704825,Bethel town, Oxford County, Maine,,MOVEDOUT,0,104,2010,OOS
41051,2301924110,Exeter town, Penobscot County, Maine,,MOVEDIN,0,123,2010,OOS
41051,2303136535,Kennebunk town, York County, Maine,,MOVEDIN,0,123,2010,OOS
41051,23001,,Androscoggin County, Maine,,MOVEDIN,0,123,2010,OOS
41051,23013,,Knox County, Maine,,MOVEDOUT,0,104,2010,OOS
41051,23017,,Oxford County, Maine,,MOVEDOUT,0,104,2010,OOS
41051,23019,,Penobscot County, Maine,,MOVEDIN,0,123,2010,OOS
41051,23031,,York County, Maine,,MOVEDIN,0,123,2010,OOS
41051,24003,,Anne Arundel County, Maryland,,MOVEDOUT,0,127,2010,OOS
41051,24510,,Baltimore city, Maryland,,MOVEDOUT,0,127,2010,OOS
41051,24015,,Cecil County, Maryland,,MOVEDOUT,0,127,2010,OOS
41051,24021,,Frederick County, Maryland,,MOVEDOUT,0,127,2010,OOS
41051,24043,,Washington County, Maryland,,MOVEDOUT,0,127,2010,OOS
41051,24047,,Worcester County, Maryland,,MOVEDOUT,0,127,2010,OOS
41051,2500342460,Monterey town, Berkshire County, Massachusetts,,MOVEDOUT,0,127,2010,OOS
41051,2500750390,Oak Bluffs town, Dukes County, Massachusetts,,MOVEDOUT,0,127,2010,OOS
41051,2500916250,Danvers town, Essex County, Massachusetts,,MOVEDOUT,0,127,2010,OOS
41051,2500927900,Hamilton town, Essex County, Massachusetts,,MOVEDIN,0,123,2010,OOS
41051,2500977150,West Newbury town, Essex County, Massachusetts,,MOVEDIN,0,123,2010,OOS
41051,2501114885,Colrain town, Franklin County, Massachusetts,,MOVEDOUT,0,127,2010,OOS
41051,2501135180,Leverett town, Franklin County, Massachusetts,,MOVEDIN,0,123,2010,OOS
41051,2501147835,Northfield town, Franklin County, Massachusetts,,MOVEDOUT,0,127,2010,OOS
41051,2501161905,Shutesbury town, Franklin County, Massachusetts,,MOVEDIN,0,123,2010,OOS
41051,2501501325,Amherst town, Hampshire County, Massachusetts,,MOVEDOUT,0,127,2010,OOS
41051,2501546330,Northampton city, Hampshire County, Massachusetts,,MOVEDIN,0,123,2010,OOS
41051,2501711000,Cambridge city, Middlesex County, Massachusetts,,MOVEDIN,0,123,2010,OOS
41051,2501735215,Lexington town, Middlesex County, Massachusetts,,MOVEDOUT,0,127,2010,OOS
41051,2501739835,Medford city, Middlesex County, Massachusetts,,MOVEDOUT,0,127,2010,OOS
41051,2501743895,Natick town, Middlesex County, Massachusetts,,MOVEDIN,0,123,2010,OOS
41051,2501745560,Newton city, Middlesex County, Massachusetts,,MOVEDIN,0,123,2010,OOS
41051,2501773440,Watertown Town city, Middlesex County, Massachusetts,,MOVEDOUT,0,127,2010,OOS
41051,2501776135,Westford town, Middlesex County, Massachusetts,,MOVEDOUT,0,127,2010,OOS
41051,2502150250,Norwood town, Norfolk County, Massachusetts,,MOVEDOUT,0,127,2010,OOS
41051,2502155745,Quincy city, Norfolk County, Massachusetts,,MOVEDOUT,0,127,2010,OOS
41051,2502167945,Stoughton town, Norfolk County, Massachusetts,,MOVEDOUT,0,127,2010,OOS
41051,2502174175,Wellesley town, Norfolk County, Massachusetts,,MOVEDIN,0,123,2010,OOS
41051,2502309000,Brockton city, Plymouth County, Massachusetts,,MOVEDOUT,0,127,2010,OOS
41051,2502726430,Grafton town, Worcester County, Massachusetts,,MOVEDIN,0,123,2010,OOS
41051,25003,,Berkshire County, Massachusetts,,MOVEDOUT,0,127,2010,OOS
41051,25007,,Dukes County, Massachusetts,,MOVEDOUT,0,127,2010,OOS
41051,25023,,Plymouth County, Massachusetts,,MOVEDOUT,0,127,2010,OOS
41051,25027,,Worcester County, Massachusetts,,MOVEDIN,0,123,2010,OOS
41051,2602161180,Oronoko charter township, Berrien County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,2605552480,Mayfield township, Grand Traverse County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,2605562320,Paradise township, Grand Traverse County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,2606130300,Franklin township, Houghton County, Michigan,,MOVEDIN,0,123,2010,OOS
41051,2606546000,Lansing city, Ingham County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,2607332200,Gilmore township, Isabella County, Michigan,,MOVEDIN,0,123,2010,OOS
41051,2609331860,Genoa township, Livingston County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,2609716060,Clark township, Mackinac County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,2609950480,Macomb township, Macomb County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,2610351900,Marquette city, Marquette County, Michigan,,MOVEDIN,0,123,2010,OOS
41051,2611364460,Pioneer township, Missaukee County, Michigan,,MOVEDIN,0,123,2010,OOS
41051,2612156320,Muskegon city, Muskegon County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,2612507660,Berkley city, Oakland County, Michigan,,MOVEDIN,0,123,2010,OOS
41051,2612509110,Bloomfield charter township, Oakland County, Michigan,,MOVEDIN,0,123,2010,OOS
41051,2612527440,Farmington Hills city, Oakland County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,2612559440,Novi city, Oakland County, Michigan,,MOVEDIN,0,123,2010,OOS
41051,2612736940,Hart township, Oceana County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,2613553120,Mentor township, Oscoda County, Michigan,,MOVEDIN,0,123,2010,OOS
41051,2614752080,Marysville city, St. Clair County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,2616115020,Chelsea city, Washtenaw County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,2616189160,Ypsilanti charter township, Washtenaw County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,2616307020,Belleville city, Wayne County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,2616322000,Detroit city, Wayne County, Michigan,,MOVEDIN,0,123,2010,OOS
41051,2616331420,Garden City city, Wayne County, Michigan,,MOVEDIN,0,123,2010,OOS
41051,2616336280,Hamtramck city, Wayne County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,26021,,Berrien County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,26055,,Grand Traverse County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,26061,,Houghton County, Michigan,,MOVEDIN,0,123,2010,OOS
41051,26065,,Ingham County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,26073,,Isabella County, Michigan,,MOVEDIN,0,123,2010,OOS
41051,26093,,Livingston County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,26097,,Mackinac County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,26099,,Macomb County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,26103,,Marquette County, Michigan,,MOVEDIN,0,123,2010,OOS
41051,26113,,Missaukee County, Michigan,,MOVEDIN,0,123,2010,OOS
41051,26121,,Muskegon County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,26127,,Oceana County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,26135,,Oscoda County, Michigan,,MOVEDIN,0,123,2010,OOS
41051,26147,,St. Clair County, Michigan,,MOVEDOUT,0,109,2010,OOS
41051,2700311494,Circle Pines city, Anoka County, Minnesota,,MOVEDOUT,0,93,2010,OOS
41051,2700705086,Bemidji township, Beltrami County, Minnesota,,MOVEDIN,0,123,2010,OOS
41051,2700725352,Grant Valley township, Beltrami County, Minnesota,,MOVEDIN,0,123,2010,OOS
41051,2701339878,Mankato city, Blue Earth County, Minnesota,,MOVEDIN,0,123,2010,OOS
41051,2702743864,Moorhead city, Clay County, Minnesota,,MOVEDNET,0,37,2010,OOS
41051,2703546348,Nisswa city, Crow Wing County, Minnesota,,MOVEDOUT,0,93,2010,OOS
41051,2703741678,Mendota city, Dakota County, Minnesota,,MOVEDOUT,0,93,2010,OOS
41051,2705306616,Bloomington city, Hennepin County, Minnesota,,MOVEDOUT,0,93,2010,OOS
41051,2705318116,Eden Prairie city, Hennepin County, Minnesota,,MOVEDIN,0,123,2010,OOS
41051,2705318188,Edina city, Hennepin County, Minnesota,,MOVEDOUT,0,93,2010,OOS
41051,2705357220,St. Louis Park city, Hennepin County, Minnesota,,MOVEDIN,0,123,2010,OOS
41051,2705508236,Brownsville township, Houston County, Minnesota,,MOVEDIN,0,123,2010,OOS
41051,2706958144,St. Vincent city, Kittson County, Minnesota,,MOVEDIN,0,123,2010,OOS
41051,2709737574,Little Falls township, Morrison County, Minnesota,,MOVEDOUT,0,93,2010,OOS
41051,2710358036,St. Peter city, Nicollet County, Minnesota,,MOVEDIN,0,123,2010,OOS
41051,2711913870,Crookston city, Polk County, Minnesota,,MOVEDOUT,0,93,2010,OOS
41051,2712359998,Shoreview city, Ramsey County, Minnesota,,MOVEDOUT,0,93,2010,OOS
41051,2713555546,Roseau city, Roseau County, Minnesota,,MOVEDOUT,0,93,2010,OOS
41051,2713717000,Duluth city, St. Louis County, Minnesota,,MOVEDOUT,0,93,2010,OOS
41051,2717112448,Cokato township, Wright County, Minnesota,,MOVEDIN,0,123,2010,OOS
41051,27003,,Anoka County, Minnesota,,MOVEDOUT,0,93,2010,OOS
41051,27007,,Beltrami County, Minnesota,,MOVEDIN,0,123,2010,OOS
41051,27013,,Blue Earth County, Minnesota,,MOVEDIN,0,123,2010,OOS
41051,27027,,Clay County, Minnesota,,MOVEDNET,0,37,2010,OOS
41051,27035,,Crow Wing County, Minnesota,,MOVEDOUT,0,93,2010,OOS
41051,27037,,Dakota County, Minnesota,,MOVEDOUT,0,93,2010,OOS
41051,27055,,Houston County, Minnesota,,MOVEDIN,0,123,2010,OOS
41051,27069,,Kittson County, Minnesota,,MOVEDIN,0,123,2010,OOS
41051,27097,,Morrison County, Minnesota,,MOVEDOUT,0,93,2010,OOS
41051,27103,,Nicollet County, Minnesota,,MOVEDIN,0,123,2010,OOS
41051,27119,,Polk County, Minnesota,,MOVEDOUT,0,93,2010,OOS
41051,27135,,Roseau County, Minnesota,,MOVEDOUT,0,93,2010,OOS
41051,27137,,St. Louis County, Minnesota,,MOVEDOUT,0,93,2010,OOS
41051,27171,,Wright County, Minnesota,,MOVEDIN,0,123,2010,OOS
41051,28007,,Attala County, Mississippi,,MOVEDIN,0,123,2010,OOS
41051,28049,,Hinds County, Mississippi,,MOVEDOUT,0,127,2010,OOS
41051,28059,,Jackson County, Mississippi,,MOVEDOUT,0,127,2010,OOS
41051,28099,,Neshoba County, Mississippi,,MOVEDOUT,0,127,2010,OOS
41051,28163,,Yazoo County, Mississippi,,MOVEDIN,0,123,2010,OOS
